Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
01/02/23 02:00,0.29187200000000002,0.40915699999999999,0.37245499999999998,0.32560499999999998,0.37823600000000002,0.32600000000000001,0.59899999999999998,,0.25700000000000001,0.35499999999999998,0.247,0.221,0.14199999999999999,0.49399999999999999,0.36499999999999999,0.39400000000000002,0.40100000000000002,0.32071,0.27977999999999997,0.13173000000000001,0.36384,1.1871799999999999,0.46126,0.36414999999999997,0.27999000000000002,0.35582000000000003,0.30525000000000002,0.286134,0.29667199999999999,0.38200000000000001,0.27344000000000002,,0.41299999999999998,0.26900000000000002,0.33731,0.26144000000000001,,0.26850800000000002,0.749,0.27171000000000001,0.22917999999999999,0.50890000000000002,0.26107999999999998,0.38433,0.37848999999999999,0.37811,0.32935999999999999,0.46238400000000002,0.25530900000000001,0.36945800000000001,0.31384000000000001,0.3226,0.26218999999999998,0.37042000000000003,0.24762999999999999,0.18692
01/02/23 03:00,0.25931500000000002,0.39301999999999998,0.37829299999999999,0.30077199999999998,0.35466199999999998,0.314,0.59899999999999998,,0.27200000000000002,0.34399999999999997,0.23799999999999999,0.21299999999999999,0.13200000000000001,0.46,0.35099999999999998,0.38400000000000001,0.38800000000000001,0.28172999999999998,0.34021000000000001,0.12753999999999999,0.37102000000000002,1.06081,0.43889,0.35993999999999998,0.29844999999999999,0.34467999999999999,0.33285900000000002,0.300091,0.29288900000000001,0.35399999999999998,0.27035999999999999,,0.41099999999999998,0.24299999999999999,0.25951000000000002,0.26767999999999997,,0.25920100000000001,0.83199999999999996,0.26291999999999999,0.23416000000000001,0.44534000000000001,0.29781999999999997,0.41426000000000002,0.37171999999999999,0.35376999999999997,0.35482000000000002,0.44919599999999998,0.30363899999999999,0.38615899999999997,0.32005,0.30568000000000001,0.22087999999999999,0.38477,0.17988000000000001,0.18962000000000001
01/02/23 04:00,0.23983299999999999,0.38038899999999998,0.36097099999999999,0.32577299999999998,0.37212299999999998,0.3,0.56100000000000005,,0.23100000000000001,0.32900000000000001,0.24099999999999999,0.186,0.13400000000000001,0.49299999999999999,0.36099999999999999,0.38300000000000001,0.39100000000000001,0.24684,0.28556999999999999,0.13689000000000001,0.37123,1.0744,0.40316000000000002,0.35644999999999999,0.35571999999999998,0.31103999999999998,0.33846700000000002,0.289047,0.29510700000000001,0.33,0.26919999999999999,,0.39500000000000002,0.28399999999999997,0.26068000000000002,0.26791999999999999,,0.276119,0.64900000000000002,0.254,0.27017000000000002,0.43702000000000002,0.31955,0.36470000000000002,0.3745,0.32934000000000002,0.49978,0.407165,0.30403400000000003,0.37496699999999999,0.30237000000000003,0.31379000000000001,0.18331,0.39077000000000001,0.15775,0.17776
01/02/23 05:00,0.31361600000000001,0.36277599999999999,0.36102299999999998,0.36296400000000001,0.389455,0.33300000000000002,0.51200000000000001,,0.27900000000000003,0.33100000000000002,0.245,0.17799999999999999,0.13600000000000001,0.53800000000000003,0.40899999999999997,0.38800000000000001,0.38,0.29355999999999999,0.28816000000000003,0.13694999999999999,0.37258999999999998,1.1472199999999999,0.37619000000000002,0.36241000000000001,0.38611000000000001,0.29491000000000001,0.32607599999999998,0.29600399999999999,0.29332399999999997,0.39600000000000002,0.27906999999999998,,0.38300000000000001,0.30599999999999999,0.27528999999999998,0.26668999999999998,,0.29128599999999999,0.63700000000000001,0.25659999999999999,0.33823999999999999,0.47467999999999999,0.33798,0.36177999999999999,0.41813,0.28561999999999999,0.64080000000000004,0.43062899999999998,0.29335899999999998,0.38777800000000001,0.27134000000000003,0.32650000000000001,0.15923999999999999,0.38403999999999999,0.17318,0.20041999999999999
01/02/23 06:00,0.253911,0.35330600000000001,0.34140700000000002,0.53232999999999997,0.38849800000000001,0.43099999999999999,0.64300000000000002,,0.32100000000000001,0.33400000000000002,0.27400000000000002,0.183,0.151,0.66,0.67800000000000005,0.63500000000000001,0.42599999999999999,0.36001,0.26930999999999999,0.14463000000000001,0.36780000000000002,1.1906099999999999,0.45372000000000001,0.35907,0.37140000000000001,0.28294999999999998,0.34268500000000002,0.343721,0.32854100000000003,0.50900000000000001,0.29798000000000002,,0.39,0.36299999999999999,0.31877,0.27936,,0.29031299999999999,0.7,0.25635000000000002,0.37940000000000002,0.58875999999999995,0.44263999999999998,0.39282,0.46917999999999999,0.30843999999999999,0.78498999999999997,0.46604800000000002,0.31805600000000001,0.39692100000000002,0.25899,0.35103000000000001,0.18489,0.4042,0.18665000000000001,0.27115
01/02/23 07:00,0.25631199999999998,0.34294599999999997,0.33938400000000002,0.55695099999999997,0.43181799999999998,0.5,0.624,,0.34699999999999998,0.36599999999999999,0.29099999999999998,0.35199999999999998,0.19900000000000001,0.66300000000000003,0.54400000000000004,0.49299999999999999,0.39700000000000002,0.58906999999999998,0.28899999999999998,0.14704,0.38352999999999998,1.47255,0.54288999999999998,0.39417999999999997,0.31186999999999998,0.28179999999999999,0.37229299999999999,0.34341699999999997,0.46075899999999997,0.54100000000000004,0.63419000000000003,,0.42199999999999999,0.745,0.46489000000000003,0.33411000000000002,,0.32384299999999999,0.68400000000000005,0.25609999999999999,0.36459000000000003,0.62061999999999995,0.64600999999999997,0.76851999999999998,0.55113999999999996,0.48507,0.86875999999999998,0.49938199999999999,0.33382200000000001,0.44795699999999999,0.24847,0.35310999999999998,0.19563,0.43169000000000002,0.19275999999999999,0.24188999999999999
01/02/23 08:00,0.25192300000000001,0.34653600000000001,0.34470400000000001,0.65010599999999996,0.46224199999999999,0.503,0.92300000000000004,,0.313,0.40300000000000002,0.312,0.33200000000000002,0.23599999999999999,0.78100000000000003,0.62,0.52100000000000002,0.41599999999999998,0.34399999999999997,0.26911000000000002,0.15062999999999999,0.40343000000000001,1.45428,0.53242,0.44872000000000001,0.33412999999999998,0.29122999999999999,0.34090199999999998,0.33611200000000002,0.59297599999999995,0.55700000000000005,0.69313999999999998,,0.26100000000000001,0.83799999999999997,0.80735999999999997,0.40268999999999999,,0.344974,0.70599999999999996,0.30863000000000002,0.41802,1.03407,1.17503,0.70223999999999998,0.67074,1.0321400000000001,0.82584000000000002,0.46984399999999998,0.42563499999999999,0.43633,0.26191999999999999,0.35004999999999997,0.21235000000000001,0.38211000000000001,0.25502999999999998,0.31535999999999997
01/02/23 09:00,0.255909,0.38378200000000001,0.35161300000000001,0.49136299999999999,0.478995,0.442,0.89600000000000002,,0.35,0.41399999999999998,0.34,0.25900000000000001,0.32,0.64,0.47699999999999998,0.50800000000000001,0.42299999999999999,0.58799999999999997,0.30124000000000001,0.15168000000000001,0.40436,1.5336399999999999,0.61607000000000001,0.46304000000000001,0.39634000000000003,0.32949000000000001,0.38451099999999999,0.32880799999999999,0.442193,0.55600000000000005,0.46035999999999999,,0.377,0.51200000000000001,0.88082000000000005,0.39748,,0.357796,0.58599999999999997,0.31161,0.43885999999999997,1.1162700000000001,0.95052000000000003,0.54078999999999999,0.44889000000000001,1.02667,1.3208800000000001,0.46000600000000003,0.40771299999999999,0.440029,0.26297999999999999,0.33409,0.22558,0.36276999999999998,0.26533000000000001,0.26354
01/02/23 10:00,0.27568700000000002,0.40376899999999999,0.367587,0.53774699999999998,0.43314900000000001,0.36699999999999999,0.57399999999999995,,0.28100000000000003,0.44700000000000001,0.33500000000000002,0.245,0.17899999999999999,0.50900000000000001,0.50700000000000001,0.54100000000000004,0.40799999999999997,0.63837999999999995,0.26146999999999998,0.15328,0.37812000000000001,1.68249,0.53793000000000002,0.45891999999999999,0.22505,0.34460000000000002,0.35911999999999999,0.33050400000000002,0.446411,0.48299999999999998,0.36304999999999998,,0.39100000000000001,0.442,1.09239,0.32885999999999999,,0.37399700000000002,0.57299999999999995,0.27340999999999999,0.44702999999999998,0.81386999999999998,0.78234999999999999,0.43435000000000001,0.48114000000000001,0.63843000000000005,1.2896399999999999,0.46161099999999999,0.33020899999999997,0.443575,0.29505999999999999,0.32051000000000002,0.19824,0.34456999999999999,0.32840000000000003,0.23685
01/02/23 11:00,0.249671,0.54857900000000004,0.36820599999999998,0.55532700000000002,0.41284900000000002,0.32500000000000001,0.47799999999999998,,0.25,0.46400000000000002,0.33800000000000002,0.314,0.154,0.46800000000000003,0.55500000000000005,0.59599999999999997,0.437,0.61058999999999997,0.34638000000000002,0.14412,,1.4293899999999999,0.63490999999999997,0.43797000000000003,0.19885,0.38463999999999998,0.38072800000000001,0.33819900000000003,0.37762800000000002,0.55300000000000005,0.33185999999999999,,0.29399999999999998,0.40899999999999997,0.56720999999999999,0.27700000000000002,,0.38931199999999999,0.56000000000000005,0.28458,0.36262,0.57008000000000003,0.60163,0.40726000000000001,0.32485000000000003,0.53171000000000002,0.69064000000000003,0.51432299999999997,0.35291800000000001,0.45323799999999997,0.29705999999999999,0.33745000000000003,0.27937000000000001,0.34738000000000002,0.27178999999999998,0.22836999999999999
01/02/23 12:00,0.29498200000000002,0.59815600000000002,0.39283299999999999,0.68450599999999995,0.43802400000000002,0.33700000000000002,0.47599999999999998,,0.27,0.432,0.32700000000000001,0.20799999999999999,0.14499999999999999,0.46200000000000002,0.53300000000000003,0.55700000000000005,0.434,0.60355000000000003,0.41713,0.16556000000000001,0.28519,1.76563,0.55232000000000003,0.42604999999999998,0.23727000000000001,0.37997999999999998,0.41333700000000001,0.32489499999999999,0.34384599999999998,1.012,0.28356999999999999,,0.36499999999999999,0.39500000000000002,0.30497999999999997,0.27866999999999997,,0.37933299999999998,0.56599999999999995,0.30454999999999999,0.31304999999999999,0.58421000000000001,0.72435000000000005,0.28872999999999999,0.24215999999999999,0.35387000000000002,0.38061,0.53022800000000003,0.36673099999999997,0.42310199999999998,0.27937000000000001,0.31680999999999998,0.32092999999999999,0.34548000000000001,0.21118000000000001,0.19489000000000001
01/02/23 01:00,0.274343,0.50245899999999999,0.40281299999999998,0.62681600000000004,0.401065,0.34,0.495,,0.28599999999999998,0.433,0.315,0.24199999999999999,0.13900000000000001,0.49099999999999999,0.51200000000000001,0.48799999999999999,0.434,0.40348000000000001,0.41166000000000003,0.17674000000000001,0.25176999999999999,1.8831800000000001,,0.39966000000000002,0.25302000000000002,0.36030000000000001,0.45394600000000002,0.31159100000000001,0.331063,1.034,0.29215000000000002,,0.34899999999999998,0.42299999999999999,0.25063000000000002,0.27814,,0.37916499999999997,0.55000000000000004,0.33892,0.31263999999999997,0.59597999999999995,0.78895999999999999,0.24528,0.23382,0.28244999999999998,0.31319000000000002,0.57762400000000003,0.34088099999999999,0.43058999999999997,0.27509,0.31666,0.33688000000000001,0.35411999999999999,0.20482,0.18936
01/02/23 02:00,0.289468,0.41967399999999999,0.43245299999999998,0.567778,0.50858700000000001,0.39100000000000001,0.48499999999999999,,0.28499999999999998,0.48499999999999999,0.29399999999999998,0.216,0.13600000000000001,0.502,0.48,0.47199999999999998,0.45100000000000001,0.34976000000000002,0.49625999999999998,0.17432,0.24812999999999999,1.9948900000000001,,0.3841,0.24862999999999999,0.33401999999999998,0.42155399999999998,0.27828599999999998,0.28739999999999999,1.0369999999999999,0.27611999999999998,,0.35299999999999998,0.43099999999999999,0.17702999999999999,0.30435000000000001,,0.39303700000000003,0.56799999999999995,0.68222000000000005,0.30845,0.62678,0.61982999999999999,0.29688999999999999,0.22717999999999999,0.24099000000000001,0.29274,0.56170299999999995,0.34459299999999998,0.42840699999999998,0.23275000000000001,0.31511,0.33163999999999999,0.35993999999999998,0.23996999999999999,0.19120999999999999
01/02/23 03:00,0.31512400000000002,0.41061300000000001,0.44641700000000001,0.66658099999999998,0.485871,0.36199999999999999,0.499,,0.313,0.65200000000000002,0.29699999999999999,0.28199999999999997,0.16500000000000001,0.50800000000000001,0.48199999999999998,0.48399999999999999,0.44600000000000001,0.38612000000000002,0.35571999999999998,0.19313,0.27611000000000002,1.7086600000000001,0.62087000000000003,0.40653,0.43237999999999999,0.33966000000000002,0.43716300000000002,0.30498199999999998,0.30074800000000002,0.89800000000000002,0.2928,,0.36599999999999999,0.45100000000000001,0.16703999999999999,0.28981000000000001,,0.38879999999999998,0.60599999999999998,1.25474,0.31474000000000002,0.45279000000000003,0.55579000000000001,0.35382000000000002,0.22688,0.23444000000000001,0.34334999999999999,0.61775999999999998,0.33568900000000002,0.44677699999999998,0.25534000000000001,0.34378999999999998,0.35349000000000003,0.37178,0.29397000000000001,0.19292000000000001
01/02/23 04:00,0.437004,0.41228500000000001,0.45102999999999999,0.76203299999999996,0.51271500000000003,0.35299999999999998,0.72599999999999998,,0.27700000000000002,0.58899999999999997,0.28699999999999998,0.32300000000000001,0.25800000000000001,0.501,0.57199999999999995,0.56399999999999995,0.52400000000000002,0.66049000000000002,0.3387,0.18436,0.28971000000000002,1.9221600000000001,1.46648,0.44170999999999999,0.73075000000000001,0.35054000000000002,0.54577200000000003,0.37067800000000001,0.387096,0.97499999999999998,0.30075000000000002,,0.45700000000000002,0.51,0.18410000000000001,0.32235000000000003,,0.38863599999999998,0.78200000000000003,2.0573800000000002,0.33796999999999999,0.38229000000000002,0.65185000000000004,0.30640000000000001,0.26621,0.24893000000000001,0.30675999999999998,0.603298,0.37736900000000001,0.449627,0.28544999999999998,0.37591000000000002,0.36710999999999999,0.36641000000000001,0.29221000000000003,0.20516999999999999
01/02/23 05:00,0.47953800000000002,0.397953,0.44678899999999999,0.640019,0.47986099999999998,0.38600000000000001,0.68300000000000005,,0.28999999999999998,0.47499999999999998,0.29599999999999999,0.22500000000000001,0.222,0.505,0.59399999999999997,0.48599999999999999,0.51700000000000002,0.65974999999999995,0.31879000000000002,0.18618999999999999,0.28587000000000001,1.74472,1.92567,0.46351999999999999,0.83638999999999997,0.37369000000000002,0.52037999999999995,0.36737300000000001,0.34744399999999998,1.016,0.31879999999999997,,0.40100000000000002,0.432,0.14227000000000001,0.3196,,0.365622,0.85199999999999998,1.60541,0.33101000000000003,0.44412000000000001,0.49857000000000001,0.31579000000000002,0.27832000000000001,0.26361000000000001,0.33944000000000002,0.50577799999999995,0.35546100000000003,0.43087599999999998,0.29225000000000001,0.38184000000000001,0.36587999999999998,0.40773999999999999,0.26341999999999999,0.18809000000000001
01/02/23 06:00,0.58317699999999995,0.42459799999999998,0.47742200000000001,0.69109299999999996,0.45569100000000001,0.38,0.504,,0.25800000000000001,0.44700000000000001,0.312,0.185,0.21099999999999999,0.48,0.51100000000000001,0.53800000000000003,0.53500000000000003,0.41500999999999999,0.3039,0.19212000000000001,0.26949000000000001,2.0529799999999998,2.0671599999999999,0.48963000000000001,0.81984000000000001,0.40998000000000001,0.53398900000000005,0.36506899999999998,0.44779200000000002,0.90600000000000003,0.34721000000000002,,0.41899999999999998,0.33700000000000002,0.22722000000000001,0.34133000000000002,,0.371529,0.77400000000000002,1.6484099999999999,0.35108,0.36037000000000002,0.43212,0.31751000000000001,0.29607,0.27428999999999998,0.34960999999999998,0.47002100000000002,0.331399,0.43372699999999997,0.28066000000000002,0.35116999999999998,0.37018000000000001,0.42684,0.15104999999999999,0.18651999999999999
01/02/23 07:00,0.53155399999999997,0.47153200000000001,0.44767099999999999,0.82062900000000005,0.429614,0.36099999999999999,0.42799999999999999,,0.24199999999999999,0.46300000000000002,0.30299999999999999,0.17199999999999999,0.247,0.47799999999999998,0.47599999999999998,0.496,0.53600000000000003,0.27796999999999999,0.32879999999999998,0.18908,0.29114000000000001,2.0234399999999999,1.19157,0.50648000000000004,0.67181999999999997,0.42323,0.58859799999999995,0.28376400000000002,0.441139,0.88600000000000001,0.36634,,0.42699999999999999,0.33700000000000002,0.29898000000000002,0.33549000000000001,,0.36262899999999998,0.86899999999999999,0.46500000000000002,0.34778999999999999,0.36565999999999999,0.48329,0.32157999999999998,0.30309999999999998,0.27804000000000001,0.35078999999999999,0.42821199999999998,0.32538299999999998,0.44403100000000001,0.28528999999999999,0.34439999999999998,0.37008999999999997,0.38261000000000001,0.1507,0.18831999999999999
01/02/23 08:00,0.33233000000000001,0.54577200000000003,0.44638899999999998,0.67779100000000003,0.43546200000000002,0.36699999999999999,0.436,,0.255,0.42399999999999999,0.30099999999999999,0.17699999999999999,0.19500000000000001,0.48599999999999999,0.38800000000000001,0.498,0.53900000000000003,0.21784000000000001,0.63951999999999998,0.18806,0.26573000000000002,1.8334299999999999,1.08836,0.64598999999999995,0.45173999999999997,0.40383000000000002,0.59520700000000004,0.27945999999999999,0.45348699999999997,0.85199999999999998,0.36626999999999998,,0.46700000000000003,0.38600000000000001,0.24909999999999999,0.34255999999999998,,0.36387000000000003,0.92600000000000005,0.41572999999999999,0.34622000000000003,0.44516,0.45609,0.31313999999999997,0.29342000000000001,0.29546,0.34421000000000002,0.442745,0.319295,0.435197,0.29569000000000001,0.32928000000000002,0.36481999999999998,0.35798000000000002,0.17297999999999999,0.18715000000000001
01/02/23 09:00,0.28917199999999998,0.587175,0.46649600000000002,0.61130399999999996,0.42148799999999997,0.36299999999999999,0.41499999999999998,,0.27500000000000002,0.41499999999999998,0.26,0.182,0.183,0.47199999999999998,0.38100000000000001,0.53900000000000003,0.54400000000000004,0.21568000000000001,0.33246999999999999,0.19808999999999999,0.23030999999999999,1.2088000000000001,0.49907000000000001,0.65300999999999998,0.36041000000000001,0.38625999999999999,0.57981499999999997,0.28115600000000002,0.56083499999999997,0.85499999999999998,0.35791000000000001,,0.55100000000000005,0.40899999999999997,0.26347999999999999,0.37275000000000003,,0.35392899999999999,0.997,0.48349999999999999,0.35477999999999998,0.38838,0.32352999999999998,0.32645999999999997,0.27184999999999998,0.29576999999999998,0.33551999999999998,0.45521800000000001,0.31097900000000001,0.40354499999999999,0.29480000000000001,0.32232,0.35676000000000002,0.35021000000000002,0.19222,0.19298000000000001
01/02/23 10:00,0.295871,0.59783399999999998,0.44699800000000001,0.48294300000000001,0.401864,0.32800000000000001,0.41599999999999998,,0.27100000000000002,0.318,0.23699999999999999,0.186,0.17,0.47799999999999998,0.373,0.53400000000000003,0.53800000000000003,0.21919,0.33337,0.14198,0.18431,1.0723100000000001,0.43864999999999998,0.92107000000000006,0.40239999999999998,0.34758,0.54542400000000002,0.28085100000000002,0.50518300000000005,0.79400000000000004,0.34572999999999998,,0.44700000000000001,0.39400000000000002,0.33019999999999999,0.35898999999999998,,0.32366299999999998,1.0840000000000001,0.30399999999999999,0.34344999999999998,0.38846999999999998,0.31198999999999999,0.31805,0.28621999999999997,0.28217999999999999,0.32512000000000002,0.42746200000000001,0.29180800000000001,0.39532400000000001,0.32601999999999998,0.31756000000000001,0.35769000000000001,0.35427999999999998,0.17283000000000001,0.17480999999999999
01/02/23 11:00,0.28675499999999998,0.56818599999999997,0.43743100000000001,0.44872699999999999,0.39613199999999998,0.29699999999999999,0.39900000000000002,,0.246,0.23100000000000001,0.216,0.19700000000000001,0.184,0.46899999999999997,0.38800000000000001,0.52500000000000002,0.502,0.22128,0.30310999999999999,0.11051999999999999,0.10798000000000001,1.03227,0.41636000000000001,1.27366,0.45598,0.33687,0.52103299999999997,0.28154699999999999,0.34753099999999998,0.53400000000000003,0.33384999999999998,,0.371,0.34899999999999998,0.27879999999999999,0.36152000000000001,,0.27057999999999999,1.012,0.61294999999999999,0.32904,0.33785999999999999,0.30003000000000002,0.30457000000000001,0.25696000000000002,0.27876000000000001,0.30525000000000002,0.372143,0.28195199999999998,0.39193699999999998,0.32396000000000003,0.32155,0.34140999999999999,0.35808000000000001,0.14954000000000001,0.15962000000000001
